landscape,predictor,mean,min,max
baseline,fal_area_10k,2810.0110456672023,6.930000305175781,5172.21044921875
baseline,fal_area_2k,113.86713697756969,0,560.7900390625
baseline,fal_area_5k,716.9337736931224,0,1748.7000732421875
baseline,fal_pfld_10k,0.021289849919657586,0.004183726850897074,0.06647994369268417
baseline,fal_pfld_2k,0.01981340545807714,0,0.5402382016181946
baseline,fal_pfld_5k,0.02143546153891556,0,0.16600553691387177
baseline,field_area_10k,833.250963599661,1.6200001239776611,2888.550048828125
baseline,field_area_2k,33.92495583860109,0,481.8600158691406
baseline,field_area_5k,212.00705324035252,0,1400.9400634765625
baseline,field_pfld_10k,0.029427046649486283,8.66694375872612e-4,0.1081569492816925
baseline,field_pfld_2k,0.01566052825899974,0,0.951966404914856
baseline,field_pfld_5k,0.028112379605611512,0,0.44851255416870117
baseline,for_area_10k,134.76470070851738,6.750000476837158,3352.230224609375
baseline,for_area_2k,3.951316550447843,0,94.05000305175781
baseline,for_area_5k,23.87870660210758,0,523.1700439453125
baseline,for_pfld_10k,0.03990486458741239,0.004734719172120094,0.1236865445971489
baseline,for_pfld_2k,0.03807251881162787,0,0.9766319394111633
baseline,for_pfld_5k,0.04435465576145091,0,0.6949177384376526
baseline,grain_area_10k,2268.085490863738,1.9800000190734863,8078.85009765625
baseline,grain_area_2k,84.97710781864878,0,645.21002197265625
baseline,grain_area_5k,544.4970818982995,0,3272.0400390625
baseline,grain_pfld_10k,0.02984815269390545,0.007072859909385443,0.06556881219148636
baseline,grain_pfld_2k,0.023252329356436025,0,0.2870320975780487
baseline,grain_pfld_5k,0.02977739797580746,0,0.15653662383556366
baseline,ip_area_10k,2243.6119078689117,11.430000305175781,10065.9599609375
baseline,ip_area_2k,101.80249881898429,0,1050.3900146484375
baseline,ip_area_5k,610.3110038450716,0,4170.419921875
baseline,ip_pfld_10k,0.016513870606114,0.001861580996774137,0.17022442817687988
baseline,ip_pfld_2k,0.01361940110456658,0,0.5318548679351807
baseline,ip_pfld_5k,0.01920866037736159,0,0.5289813280105591
baseline,orch_area_10k,3576.5504330184344,0.6299999952316284,14056.560546875
baseline,orch_area_2k,139.0529604378226,0,1116.4500732421875
baseline,orch_area_5k,879.735265781996,0,4967.01025390625
baseline,orch_pfld_10k,0.016491659753351488,8.798405178822577e-4,0.04647040739655495
baseline,orch_pfld_2k,0.010456277606036917,0,0.34946495294570923
baseline,orch_pfld_5k,0.017090151705135406,0,0.27863919734954834
baseline,pwater,0.1086817636410482,0,1
baseline,rice_area_10k,267.37934293336536,0,5465.16015625
baseline,rice_area_2k,11.68990199037138,0,717.21002197265625
baseline,rice_area_5k,70.09970200876079,0,2483.550048828125
baseline,rice_pfld_10k,0.043224403471551306,0,0.5851597189903259
baseline,rice_pfld_2k,0.005242690230301141,0,0.5851597189903259
baseline,rice_pfld_5k,0.017097738937088217,0,0.5851597189903259
baseline,row_area_10k,1706.0535485633454,0,7191.54052734375
baseline,row_area_2k,72.04607156021112,0,784.44000244140625
baseline,row_area_5k,440.860714105911,0,2426.670166015625
baseline,row_pfld_10k,0.03367001203267639,0,0.2880614101886749
baseline,row_pfld_2k,0.019089462888755036,0,0.9816384315490723
baseline,row_pfld_5k,0.028405390404012177,0,0.24316222965717316
baseline,water_area_10k,2449.661937867942,109.80000305175781,7519.59033203125
baseline,water_area_2k,111.4368711762499,0,1234.7100830078125
baseline,water_area_5k,674.806052460836,0.9900000095367432,3173.940185546875
baseline,water_pfld_10k,0.8204043338608475,0.25484636425971985,0.9683195352554321
baseline,water_pfld_2k,0.6564728044072804,0,1
baseline,water_pfld_5k,0.7721386863526847,0.047402821481227875,0.9842499494552612
baseline,wet_area_10k,1265.1808341838173,44.55000305175781,4000.68017578125
baseline,wet_area_2k,58.389596386347556,0,719.37005615234375
baseline,wet_area_5k,348.9984332010905,0.09000000357627869,1773.360107421875
baseline,wet_pfld_10k,0.0799126789595603,0.026148833334445953,0.30731242895126343
baseline,wet_pfld_2k,0.07027079641039585,0,0.9987828731536865
baseline,wet_pfld_5k,0.08054159180948514,2.635991550050676e-4,0.5377467274665833
baseline,woodw_area_10k,754.6629975175971,19.170000076293945,2210.760009765625
baseline,woodw_area_2k,34.713360799890324,0,565.2900390625
baseline,woodw_area_5k,205.29291780684795,0,1193.1300048828125
baseline,woodw_pfld_10k,0.07286583506872378,0.0119007658213377,0.21841728687286377
baseline,woodw_pfld_2k,0.0656237629355992,0,0.9908482432365417
baseline,woodw_pfld_5k,0.07114655937599676,0,0.34052300453186035
scenario1,alf_area_10k,1844.8050234586822,0.36000001430511475,5704.740234375
scenario1,alf_area_2k,79.17015709264211,0,615.33001708984375
scenario1,alf_area_5k,485.0899861433414,0,2283.47998046875
scenario1,alf_pfld_10k,0.019061353820777848,0,0.05328507721424103
scenario1,alf_pfld_2k,0.013821469022490339,0,0.531374990940094
scenario1,alf_pfld_5k,0.01842262323694393,0,0.17619794607162476
scenario1,barren_area_10k,33.14672430911891,0,551.25
scenario1,barren_area_2k,0.8605371104845084,0,145.0800018310547
scenario1,barren_area_5k,7.754425483638531,0,319.6800231933594
scenario1,barren_pfld_10k,0.07666545573682894,0,0.9528392553329468
scenario1,barren_pfld_2k,0.014180335149815865,0,0.9528392553329468
scenario1,barren_pfld_5k,0.03965861691137525,0,0.9528392553329468
scenario1,corn_area_10k,3381.443375721869,0.27000001072883606,11851.1103515625
scenario1,corn_area_2k,144.25629236228176,0,1105.1099853515625
scenario1,corn_area_5k,882.4556705888435,0,4634.10009765625
scenario1,corn_pfld_10k,0.026840925504050685,0.002083945320919156,0.15054403245449066
scenario1,corn_pfld_2k,0.019757372957690287,0,0.9731638431549072
scenario1,corn_pfld_5k,0.025185967848839853,0,0.5685674548149109
scenario1,covertype,2.0557003235282174,1,4
scenario1,dev_area_10k,3976.269602918387,192.9600067138672,21987.451171875
scenario1,dev_area_2k,156.23242028160976,0,1260.360107421875
scenario1,dev_area_5k,962.2540997505837,5.760000228881836,7223.31005859375
scenario1,dev_pfld_10k,0.03090943949220971,0.007877950556576252,0.11592540144920349
scenario1,dev_pfld_2k,0.03150387331145149,0,1
scenario1,dev_pfld_5k,0.03188510882707435,0.005330318585038185,0.36472266912460327
scenario1,droost_km,7.541726043118611,0,26.630149841308594
scenario1,dryp_area_10k,3044.4179952327536,339.0299987792969,20897.1015625
scenario1,dryp_area_2k,85.55981080271766,0,1250.4600830078125
scenario1,dryp_area_5k,608.2038842826777,11.34000015258789,6630.93017578125
scenario1,dryp_pfld_10k,0.03437424321693147,0.00540511030703783,0.10374290496110916
scenario1,dryp_pfld_2k,0.0487808405784911,0,0.854156494140625
scenario1,dryp_pfld_5k,0.041978003206823745,0.003270649816840887,0.2703380584716797
scenario1,duwet_area_10k,873.9482691749248,0,5606.55029296875
scenario1,duwet_area_2k,40.97139124014289,0,1084.1400146484375
scenario1,duwet_area_5k,247.0874973595696,0,3002.85009765625
scenario1,duwet_pfld_10k,0.1516605636207024,0,0.6776896715164185
scenario1,duwet_pfld_2k,0.05277359085669588,0,0.6776896715164185
scenario1,duwet_pfld_5k,0.10966433606523343,0,0.6776896715164185
scenario1,fal_area_10k,2716.0066887529647,6.930000305175781,5039.8203125
scenario1,fal_area_2k,109.40543040507261,0,513
scenario1,fal_area_5k,690.3763680409253,0,1739.070068359375
scenario1,fal_pfld_10k,0.021537982950932132,0.004183726850897074,0.06647994369268417
scenario1,fal_pfld_2k,0.019921982032357056,0,0.5402382016181946
scenario1,fal_pfld_5k,0.021667113857109753,0,0.16600553691387177
scenario1,field_area_10k,797.1399606906072,1.6200001239776611,2739.60009765625
scenario1,field_area_2k,32.06187644244383,0,481.4100341796875
scenario1,field_area_5k,201.46946503558513,0,1396.260009765625
scenario1,field_pfld_10k,0.029672618285608438,8.66694375872612e-4,0.11021724343299866
scenario1,field_pfld_2k,0.015569962978786862,0,0.951966404914856
scenario1,field_pfld_5k,0.02819874467799418,0,0.44851255416870117
scenario1,for_area_10k,130.8220581388421,6.750000476837158,3352.230224609375
scenario1,for_area_2k,3.7694588388981027,0,94.05000305175781
scenario1,for_area_5k,22.806781643546053,0,523.1700439453125
scenario1,for_pfld_10k,0.040071930541499795,0.004734719172120094,0.12648805975914001
scenario1,for_pfld_2k,0.039689727730560224,0,0.9766319394111633
scenario1,for_pfld_5k,0.04509383742539996,0,0.6949177384376526
scenario1,grain_area_10k,2222.2662060272123,1.9800000190734863,8078.310546875
scenario1,grain_area_2k,82.37723378226825,0,645.21002197265625
scenario1,grain_area_5k,530.2423996522235,0,3268.710205078125
scenario1,grain_pfld_10k,0.030063047028246907,0.007072859909385443,0.06556881219148636
scenario1,grain_pfld_2k,0.023139710771662318,0,0.2870320975780487
scenario1,grain_pfld_5k,0.02999976150974611,0,0.15653662383556366
scenario1,ip_area_10k,2112.13265000236,11.430000305175781,9683.4599609375
scenario1,ip_area_2k,95.29834994901438,0,1049.1300048828125
scenario1,ip_area_5k,571.7498376446018,0,4031.01025390625
scenario1,ip_pfld_10k,0.01667528637081162,0.0015461713774129748,0.17022442817687988
scenario1,ip_pfld_2k,0.013713314161374088,0,0.5318548679351807
scenario1,ip_pfld_5k,0.019415534924775157,0,0.5289813280105591
scenario1,orch_area_10k,3544.0533457160695,0.6299999952316284,14029.470703125
scenario1,orch_area_2k,137.36958346948063,0,1116.4500732421875
scenario1,orch_area_5k,870.2606620721847,0,4967.01025390625
scenario1,orch_pfld_10k,0.01654572753717798,8.798405178822577e-4,0.04647040739655495
scenario1,orch_pfld_2k,0.010474351633237384,0,0.34946495294570923
scenario1,orch_pfld_5k,0.017134105073025235,0,0.27863919734954834
scenario1,pwater,0.11157625102880159,0,1
scenario1,rice_area_10k,240.33498876318478,0,5160.330078125
scenario1,rice_area_2k,9.983485734466324,0,668.52001953125
scenario1,rice_area_5k,61.604255201456795,0,2210.130126953125
scenario1,rice_pfld_10k,0.03356715664078088,0,0.5851597189903259
scenario1,rice_pfld_2k,0.0042161309748638765,0,0.5851597189903259
scenario1,rice_pfld_5k,0.013229893399021204,0,0.5851597189903259
scenario1,row_area_10k,1677.2886190905533,0,7142.9404296875
scenario1,row_area_2k,70.52141838161228,0,784.44000244140625
scenario1,row_area_5k,432.33871933480185,0,2412.5400390625
scenario1,row_pfld_10k,0.033885277314565206,0,0.2880614101886749
scenario1,row_pfld_2k,0.01901659164947933,0,0.9816384315490723
scenario1,row_pfld_5k,0.028506848583316913,0,0.24316222965717316
scenario1,water_area_10k,2449.661937867942,109.80000305175781,7519.59033203125
scenario1,water_area_2k,111.43687117624991,0,1234.7100830078125
scenario1,water_area_5k,674.8060524608358,0.9900000095367432,3173.940185546875
scenario1,water_pfld_10k,0.8204043338608475,0.25484636425971985,0.9683195352554321
scenario1,water_pfld_2k,0.6564728044072804,0,1
scenario1,water_pfld_5k,0.7721386863526847,0.047402821481227875,0.9842499494552612
scenario1,wet_area_10k,1218.6539766287078,44.55000305175781,3923.10009765625
scenario1,wet_area_2k,56.08498937430103,0,713.07000732421875
scenario1,wet_area_5k,335.1717889049503,0.09000000357627869,1773.360107421875
scenario1,wet_pfld_10k,0.08168862761041268,0.026148833334445953,0.3162138760089874
scenario1,wet_pfld_2k,0.07131177856591392,0,0.9987828731536865
scenario1,wet_pfld_5k,0.08174409123387018,2.635991550050676e-4,0.5505090355873108
scenario1,woodw_area_10k,1082.899822590444,19.530000686645508,2915.730224609375
scenario1,woodw_area_2k,51.21074386849804,0,609.030029296875
scenario1,woodw_area_5k,300.7784200089261,0,1543.050048828125
scenario1,woodw_pfld_10k,0.06947015986272188,0.011926488019526005,0.21178272366523743
scenario1,woodw_pfld_2k,0.06254677936773476,0,0.9908482432365417
scenario1,woodw_pfld_5k,0.06812767383524669,0,0.3000566065311432
scenario2,alf_area_10k,1729.3418739943756,0.36000001430511475,5252.85009765625
scenario2,alf_area_2k,74.42993965207843,0,565.20001220703125
scenario2,alf_area_5k,455.8944239944121,0,2123.460205078125
scenario2,alf_pfld_10k,0.01897807468963756,0,0.05328507721424103
scenario2,alf_pfld_2k,0.013795891283974451,0,0.531374990940094
scenario2,alf_pfld_5k,0.01837621794287616,0,0.17619794607162476
scenario2,barren_area_10k,33.58724083595051,0,540.27001953125
scenario2,barren_area_2k,0.9003284931852443,0,144.6300048828125
scenario2,barren_area_5k,7.915697702445474,0,307.1700134277344
scenario2,barren_pfld_10k,0.07305267297144766,0,0.9528392553329468
scenario2,barren_pfld_2k,0.014490181173241084,0,0.9528392553329468
scenario2,barren_pfld_5k,0.04026790940390017,0,0.9528392553329468
scenario2,corn_area_10k,3186.3761659214097,0.27000001072883606,11531.3408203125
scenario2,corn_area_2k,136.41285059097973,0,1099.6199951171875
scenario2,corn_area_5k,833.4593818656202,0,4524.30029296875
scenario2,corn_pfld_10k,0.026939410062973845,0.002083945320919156,0.15054403245449066
scenario2,corn_pfld_2k,0.019836671134409397,0,0.9731638431549072
scenario2,corn_pfld_5k,0.02528127821989442,0,0.5685674548149109
scenario2,covertype,1.9400251299540994,1,4
scenario2,dev_area_10k,3976.530850572328,192.9600067138672,21987.451171875
scenario2,dev_area_2k,156.24617295847835,0,1260.360107421875
scenario2,dev_area_5k,962.334047521157,5.760000228881836,7223.31005859375
scenario2,dev_pfld_10k,0.030908467077562514,0.007877950556576252,0.11592540144920349
scenario2,dev_pfld_2k,0.0315049731403813,0,1
scenario2,dev_pfld_5k,0.031885077856567724,0.005330318585038185,0.36472266912460327
scenario2,droost_km,8.24283282896819,0,26.630149841308594
scenario2,dryp_area_10k,3056.7953375551915,450.72003173828125,20885.130859375
scenario2,dryp_area_2k,87.17222079180657,0,1250.4600830078125
scenario2,dryp_area_5k,616.2218193080766,22.68000030517578,6569.55029296875
scenario2,dryp_pfld_10k,0.035024755437095226,0.005456436891108751,0.1041022539138794
scenario2,dryp_pfld_2k,0.04578119565661497,0,0.7911019325256348
scenario2,dryp_pfld_5k,0.0417317415566148,0.003270649816840887,0.162703275680542
scenario2,duwet_area_10k,577.405035959052,0,5606.55029296875
scenario2,duwet_area_2k,25.615258488693286,0,933.75006103515625
scenario2,duwet_area_5k,159.2152589469203,0,2111.219970703125
scenario2,duwet_pfld_10k,0.117919021575939,0,0.6776896715164185
scenario2,duwet_pfld_2k,0.03393812915658417,0,0.6776896715164185
scenario2,duwet_pfld_5k,0.08363072248632485,0,0.6776896715164185
scenario2,fal_area_10k,2409.953381088864,6.930000305175781,4555.17041015625
scenario2,fal_area_2k,98.61593281933017,0,526.67999267578125
scenario2,fal_area_5k,619.5720332697256,0,1637.9100341796875
scenario2,fal_pfld_10k,0.021700803286482516,0.004183726850897074,0.06647994369268417
scenario2,fal_pfld_2k,0.019787600518596304,0,0.5402382016181946
scenario2,fal_pfld_5k,0.02169756422029746,0,0.16600553691387177
scenario2,field_area_10k,748.0548715324393,0,2518.47021484375
scenario2,field_area_2k,30.577682900831032,0,465.9300231933594
scenario2,field_area_5k,190.88667059531784,0,1310.31005859375
scenario2,field_pfld_10k,0.030399299310853098,0,0.11966455727815628
scenario2,field_pfld_2k,0.015565161859528795,0,0.951966404914856
scenario2,field_pfld_5k,0.028595582515030395,0,0.44851255416870117
scenario2,for_area_10k,134.76470070851738,6.750000476837158,3352.230224609375
scenario2,for_area_2k,3.951316550447843,0,94.05000305175781
scenario2,for_area_5k,23.87870660210758,0,523.1700439453125
scenario2,for_pfld_10k,0.03990486458741239,0.004734719172120094,0.1236865445971489
scenario2,for_pfld_2k,0.0380725188116289,0,0.9766319394111633
scenario2,for_pfld_5k,0.04435465576145091,0,0.6949177384376526
scenario2,grain_area_10k,2071.7935510943557,1.9800000190734863,8031.150390625
scenario2,grain_area_2k,76.49327798195374,0,645.21002197265625
scenario2,grain_area_5k,492.82644443928365,0,3270.780029296875
scenario2,grain_pfld_10k,0.03045141204263235,0.0069467308931052685,0.06810733675956726
scenario2,grain_pfld_2k,0.02320044448312203,0,0.2870320975780487
scenario2,grain_pfld_5k,0.030189072726695527,0,0.15653662383556366
scenario2,ip_area_10k,2120.2048900254345,11.430000305175781,9581.130859375
scenario2,ip_area_2k,96.50335346837643,0,1050.3900146484375
scenario2,ip_area_5k,577.7172128407952,0,4071.06005859375
scenario2,ip_pfld_10k,0.016424584692712976,0.001861580996774137,0.17022442817687988
scenario2,ip_pfld_2k,0.013773763229229807,0,0.5318548679351807
scenario2,ip_pfld_5k,0.019549960067035462,0,0.5289813280105591
scenario2,orch_area_10k,5258.7470431855845,0.6299999952316284,17723.970703125
scenario2,orch_area_2k,208.32107675597874,0,1164.510009765625
scenario2,orch_area_5k,1307.3988603039263,0,5791.8603515625
scenario2,orch_pfld_10k,0.014723766762385602,0.0017255230341106653,0.03990621119737625
scenario2,orch_pfld_2k,0.012077838176973166,0,0.25791963934898376
scenario2,orch_pfld_5k,0.014874124139330168,0,0.07573036104440689
scenario2,pwater,0.10803289669045822,0,1
scenario2,rice_area_10k,267.3793429333653,0,5465.16015625
scenario2,rice_area_2k,11.68990199037138,0,717.21002197265625
scenario2,rice_area_5k,70.09970200876079,0,2483.550048828125
scenario2,rice_pfld_10k,0.043224403471551306,0,0.5851597189903259
scenario2,rice_pfld_2k,0.005242690230301141,0,0.5851597189903259
scenario2,rice_pfld_5k,0.017097738937088217,0,0.5851597189903259
scenario2,row_area_10k,1414.7000946546352,0,5529.7802734375
scenario2,row_area_2k,59.8405691566679,0,784.260009765625
scenario2,row_area_5k,366.45505459773545,0,1898.280029296875
scenario2,row_pfld_10k,0.03567235582688198,0,0.2880614101886749
scenario2,row_pfld_2k,0.019881400332308643,0,0.9816384315490723
scenario2,row_pfld_5k,0.029608247079550027,0,0.2892076075077057
scenario2,water_area_10k,2449.661937867942,109.80000305175781,7519.59033203125
scenario2,water_area_2k,111.43687117624991,0,1234.7100830078125
scenario2,water_area_5k,674.806052460836,0.9900000095367432,3173.940185546875
scenario2,water_pfld_10k,0.8204043338608475,0.25484636425971985,0.9683195352554321
scenario2,water_pfld_2k,0.6564728044072804,0,1
scenario2,water_pfld_5k,0.7721386863526847,0.047402821481227875,0.9842499494552612
scenario2,wet_area_10k,1222.6932678955159,38.25,3843.000244140625
scenario2,wet_area_2k,56.64185254275639,0,719.37005615234375
scenario2,wet_area_5k,338.2815214703528,0,1773.360107421875
scenario2,wet_pfld_10k,0.08055513827977977,0.026148833334445953,0.3198133707046509
scenario2,wet_pfld_2k,0.07058499870060903,0,0.9985875487327576
scenario2,wet_pfld_5k,0.08150981072048177,0,0.5410110354423523
scenario2,woodw_area_10k,687.3016585827119,18.18000030517578,1939.320068359375
scenario2,woodw_area_2k,31.721443963261855,0,560.52001953125
scenario2,woodw_area_5k,187.48742545039212,0,1113.9300537109375
scenario2,woodw_pfld_10k,0.07392267279406052,0.011464176699519157,0.2178410142660141
scenario2,woodw_pfld_2k,0.0666873921648691,0,0.9908482432365417
scenario2,woodw_pfld_5k,0.07232095145075836,0,0.3398054838180542
scenario3,alf_area_10k,1700.5174116345404,0.36000001430511475,5209.56005859375
scenario3,alf_area_2k,72.94007613937096,0,565.20001220703125
scenario3,alf_area_5k,447.3834107262958,0,2120.760009765625
scenario3,alf_pfld_10k,0.019069340530049567,0,0.05328507721424103
scenario3,alf_pfld_2k,0.013720961879645931,0,0.531374990940094
scenario3,alf_pfld_5k,0.018370311969077433,0,0.17619794607162476
scenario3,barren_area_10k,32.56797315310588,0,536.30999755859375
scenario3,barren_area_2k,0.845280462784147,0,144.6300048828125
scenario3,barren_area_5k,7.612699094201859,0,307.1700134277344
scenario3,barren_pfld_10k,0.07637165614336826,0,0.9528392553329468
scenario3,barren_pfld_2k,0.014337127466747621,0,0.9528392553329468
scenario3,barren_pfld_5k,0.040053671234716454,0,0.9528392553329468
scenario3,corn_area_10k,3147.4449248433284,0.27000001072883606,11458.1708984375
scenario3,corn_area_2k,134.3602450621068,0,1099.6199951171875
scenario3,corn_area_5k,821.740342019402,0,4524.30029296875
scenario3,corn_pfld_10k,0.027053745992998326,0.002083945320919156,0.15054403245449066
scenario3,corn_pfld_2k,0.019694444238592606,0,0.9731638431549072
scenario3,corn_pfld_5k,0.025332970210417773,0,0.5685674548149109
scenario3,covertype,2.087518982569822,1,4
scenario3,dev_area_10k,3976.269602918387,192.9600067138672,21987.451171875
scenario3,dev_area_2k,156.23242028160976,0,1260.360107421875
scenario3,dev_area_5k,962.2540997505837,5.760000228881836,7223.31005859375
scenario3,dev_pfld_10k,0.03090943949220971,0.007877950556576252,0.11592540144920349
scenario3,dev_pfld_2k,0.03150387331145149,0,1
scenario3,dev_pfld_5k,0.03188510882707435,0.005330318585038185,0.36472266912460327
scenario3,droost_km,8.24283282896819,0,26.630149841308594
scenario3,dryp_area_10k,2968.203544034933,283.77001953125,20862.630859375
scenario3,dryp_area_2k,82.77331620952371,0,1250.4600830078125
scenario3,dryp_area_5k,590.6656369430432,10.350000381469727,6569.55029296875
scenario3,dryp_pfld_10k,0.034438324158647456,0.005453793331980705,0.10606611520051956
scenario3,dryp_pfld_2k,0.049357099906304026,0,0.854156494140625
scenario3,dryp_pfld_5k,0.04229770879155475,0.003270649816840887,0.2880253493785858
scenario3,duwet_area_10k,873.5319549130809,0,5606.55029296875
scenario3,duwet_area_2k,40.95184253061567,0,1084.1400146484375
scenario3,duwet_area_5k,246.96291210873866,0,3002.85009765625
scenario3,duwet_pfld_10k,0.15159648767287323,0,0.6776896715164185
scenario3,duwet_pfld_2k,0.05273406759981475,0,0.6776896715164185
scenario3,duwet_pfld_5k,0.10959869664844679,0,0.6776896715164185
scenario3,fal_area_10k,2338.845943427708,6.930000305175781,4452.1201171875
scenario3,fal_area_2k,95.203030069529,0,491.58001708984375
scenario3,fal_area_5k,599.2924906308984,0,1628.3701171875
scenario3,fal_pfld_10k,0.021929621175412122,0.004183726850897074,0.06647994369268417
scenario3,fal_pfld_2k,0.01990932331796937,0,0.5402382016181946
scenario3,fal_pfld_5k,0.021909815504187045,0,0.16600553691387177
scenario3,field_area_10k,717.9875147402125,0,2386.080078125
scenario3,field_area_2k,29.015330853083416,0,465.4800109863281
scenario3,field_area_5k,182.1212375301895,0,1306.530029296875
scenario3,field_pfld_10k,0.030665227557599938,0,0.12230213731527328
scenario3,field_pfld_2k,0.015402797870778424,0,0.951966404914856
scenario3,field_pfld_5k,0.02869073746747381,0,0.44851255416870117
scenario3,for_area_10k,130.8220581388421,6.750000476837158,3352.230224609375
scenario3,for_area_2k,3.7694588388981027,0,94.05000305175781
scenario3,for_area_5k,22.806781643546053,0,523.1700439453125
scenario3,for_pfld_10k,0.040071930541499795,0.004734719172120094,0.12648805975914001
scenario3,for_pfld_2k,0.03968972773055952,0,0.9766319394111633
scenario3,for_pfld_5k,0.04509383742539996,0,0.6949177384376526
scenario3,grain_area_10k,2031.8577528775234,1.9800000190734863,8029.71044921875
scenario3,grain_area_2k,74.19093387138018,0,645.21002197265625
scenario3,grain_area_5k,480.2421869807291,0,3267.4501953125
scenario3,grain_pfld_10k,0.030674949215680196,0.0069467308931052685,0.06810733675956726
scenario3,grain_pfld_2k,0.0230979036588343,0,0.2870320975780487
scenario3,grain_pfld_5k,0.03041619109154436,0,0.15653662383556366
scenario3,ip_area_10k,2000.7097660197496,11.430000305175781,9322.2001953125
scenario3,ip_area_2k,90.53050306842363,0,1049.1300048828125
scenario3,ip_area_5k,542.4402046752765,0,4031.01025390625
scenario3,ip_pfld_10k,0.016618433668216786,0.0015461713774129748,0.17022442817687988
scenario3,ip_pfld_2k,0.013884375526663831,0,0.5318548679351807
scenario3,ip_pfld_5k,0.019771030395408756,0,0.5289813280105591
scenario3,orch_area_10k,5152.341371038611,0.6299999952316284,17654.310546875
scenario3,orch_area_2k,203.12308765055226,0,1164.510009765625
scenario3,orch_area_5k,1277.2840719763558,0,5728.3203125
scenario3,orch_pfld_10k,0.02159233714950584,0.0017255230341106653,0.044350460171699524
scenario3,orch_pfld_2k,0.021050041207641115,0,0.984501302242279
scenario3,orch_pfld_5k,0.02419898460416455,0,0.7304801940917969
scenario3,pwater,0.11188072985872864,0,1
scenario3,rice_area_10k,240.33498876318475,0,5160.330078125
scenario3,rice_area_2k,9.983485734466324,0,668.52001953125
scenario3,rice_area_5k,61.604255201456795,0,2210.130126953125
scenario3,rice_pfld_10k,0.03356715664078088,0,0.5851597189903259
scenario3,rice_pfld_2k,0.0042161309748638765,0,0.5851597189903259
scenario3,rice_pfld_5k,0.013229893399021204,0,0.5851597189903259
scenario3,row_area_10k,1391.6070419687278,0,5510.43017578125
scenario3,row_area_2k,58.616816074626115,0,784.260009765625
scenario3,row_area_5k,359.5590398225604,0,1898.280029296875
scenario3,row_pfld_10k,0.03589689214236117,0,0.2880614101886749
scenario3,row_pfld_2k,0.0198412752210488,0,0.9816384315490723
scenario3,row_pfld_5k,0.02973658034271249,0,0.2892076075077057
scenario3,water_area_10k,2449.661937867942,109.80000305175781,7519.59033203125
scenario3,water_area_2k,111.4368711762499,0,1234.7100830078125
scenario3,water_area_5k,674.806052460836,0.9900000095367432,3173.940185546875
scenario3,water_pfld_10k,0.8204043338608475,0.25484636425971985,0.9683195352554321
scenario3,water_pfld_2k,0.6564728044072805,0,1
