METRIC_CATEGORY,METRIC_SUBTYPE,METRIC,CODE_NAME,SCORE_MEAN,SCORE_SE,SCORE_MIN,SCORE_MAX,UNIT
biodiversity,avian conservation contribution,Wintering Waterbirds_Shorebirds,RIPARIAN_FOREST_MIXED,0,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Shorebirds,RIPARIAN_SCRUB_INTRO,0,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Shorebirds,RIPARIAN_SCRUB_SALIX,0,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Shorebirds,RIPARIAN_SCRUB_MIXED,0,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Other Waterbirds,RIPARIAN_FOREST_POFR,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Other Waterbirds,RIPARIAN_FOREST_QULO,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Other Waterbirds,RIPARIAN_FOREST_SALIX,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Other Waterbirds,RIPARIAN_FOREST_MIXED,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Other Waterbirds,RIPARIAN_SCRUB_INTRO,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Other Waterbirds,RIPARIAN_SCRUB_SALIX,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Wintering Waterbirds_Other Waterbirds,RIPARIAN_SCRUB_MIXED,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Waterfowl,RIPARIAN_FOREST_POFR,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Waterfowl,RIPARIAN_FOREST_QULO,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Waterfowl,RIPARIAN_FOREST_SALIX,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Waterfowl,RIPARIAN_FOREST_MIXED,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Waterfowl,RIPARIAN_SCRUB_INTRO,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Waterfowl,RIPARIAN_SCRUB_SALIX,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Waterfowl,RIPARIAN_SCRUB_MIXED,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Shorebirds,RIPARIAN_FOREST_POFR,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Shorebirds,RIPARIAN_FOREST_QULO,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Shorebirds,RIPARIAN_FOREST_SALIX,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Shorebirds,RIPARIAN_FOREST_MIXED,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Shorebirds,RIPARIAN_SCRUB_INTRO,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Shorebirds,RIPARIAN_SCRUB_SALIX,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Shorebirds,RIPARIAN_SCRUB_MIXED,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Other Waterbirds,RIPARIAN_FOREST_POFR,5,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Other Waterbirds,RIPARIAN_FOREST_QULO,5,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Other Waterbirds,RIPARIAN_FOREST_SALIX,5,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Other Waterbirds,RIPARIAN_FOREST_MIXED,5,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Other Waterbirds,RIPARIAN_SCRUB_INTRO,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Other Waterbirds,RIPARIAN_SCRUB_SALIX,1,NA,NA,NA,ranking
biodiversity,avian conservation contribution,Breeding Waterbirds_Other Waterbirds,RIPARIAN_SCRUB_MIXED,1,NA,NA,NA,ranking
